station_id,source,error,detail
FR*C01*P76151001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76165001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76631001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76561001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540005,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76108002,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76575001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76410001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76402001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76709001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76498001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540007,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540012,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540009,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540011,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540010,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540003,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76231002,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76322001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76216001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76322002,multiples,plusieurs sources pour un même id,{'metropole-rouen-normandie'}
FR*C01*P76322002,alexandre-court-2,plusieurs horaires pour une même station,"{'Mo-Fr 01:00-00:00,Th 01:00-00:00', '24/7'}"
FR*C01*P76322002,alexandre-court-2,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', '1'}"
FR*C01*P76322002,alexandre-court-2,plusieurs infos de paiement (paiement_acte) pour une même station,"{'false', 'False'}"
FR*C01*P76322002,alexandre-court-2,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'False'}"
FR*C01*P76322002,alexandre-court-2,plusieurs infos reservation pour une même station,"{'false', 'False'}"
FR*C01*P76322002,alexandre-court-2,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Non accessible', 'Accessibilité inconnue'}"
FR*C01*P76540015,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76116001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76599001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76410003,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540014,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76497001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76457001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540020,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76377001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76367001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76322003,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76319001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76231001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76165002,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76681002,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76436001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76681001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76640001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540018,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540017,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540016,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540019,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540006,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76540001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76475001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76212001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76005001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76151002,multiples,plusieurs sources pour un même id,{'metropole-rouen-normandie'}
FR*C01*P76151002,alexandre-court-2,plusieurs horaires pour une même station,"{'Mo-Fr 01:00-00:00,Th 01:00-00:00', '24/7'}"
FR*C01*P76151002,alexandre-court-2,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', '1'}"
FR*C01*P76151002,alexandre-court-2,plusieurs infos de paiement (paiement_acte) pour une même station,"{'false', 'False'}"
FR*C01*P76151002,alexandre-court-2,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'False'}"
FR*C01*P76151002,alexandre-court-2,plusieurs infos reservation pour une même station,"{'false', 'False'}"
FR*C01*P76151002,alexandre-court-2,plusieurs infos d'accessibilité PMR (accessibilite_pmr) pour une même station,"{'Non accessible', 'Accessibilité inconnue'}"
FR*C01*P76410002,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76108001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*C01*P76614001,metropole-rouen-normandie,aucun type de prise précisé sur l'ensemble des points de charge,nb pdc: 1
FR*G39*PMAURINFORD832001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*G39*PMAURINFORD832001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PVOLVOATHISMONS912001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 13:30-19:00, Tu 08:00-12:00, Tu 13:30-19:00, We 08:00-12:00, We 13:30-19:00, Th 08:00-12:00, Th 13:30-19:00, Fr 08:00-12:00, Fr 13:30-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PVOLVOATHISMONS912001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PVOLVOATHISMONS912001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PLEMPEREURMAZDA591871,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PLEMPEREURMAZDA591871,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PMAURINCARROSSERIE661001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PMAURINCARROSSERIE661001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PVULCAINVOLVO690091,driveco,plusieurs horaires pour une même station,"{'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:00-12:00, Sa 14:00-18:00', '24/7'}"
FR*SSD*PVULCAINVOLVO420001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-18:00, Tu 08:00-12:00, Tu 14:00-18:00, We 08:00-12:00, We 14:00-18:00, Th 08:00-12:00, Th 14:00-18:00, Fr 08:00-12:00, Fr 14:00-18:00, Sa 08:00-12:00, Sa 14:00-17:30'}"
FR*SSD*PVULCAINVOLVO420001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PVULCAINVOLVO420001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PVULCAINVOLVO381701,driveco,plusieurs horaires pour une même station,"{'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:00-12:00, Sa 14:00-18:00', '24/7'}"
FR*G51*PKIPSTA592001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*G51*PKIPSTA592001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PPROMOCASHBEZIERS345001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 06:30-12:00, Mo 13:30-18:30, Tu 06:30-18:30, We 06:30-18:30, Th 06:30-18:30, Fr 06:30-18:30, Sa 06:30-12:30'}"
FR*G51*PDECATHLON621101,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 06:00-20:00, Tu 06:00-20:00, We 06:00-20:00, Th 06:00-20:00, Fr 06:00-20:00, Sa 06:00-20:00, Su 06:00-20:00'}"
FR*G51*PDECATHLON597001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 07:00-22:00, Tu 07:00-22:00, We 07:00-22:00, Th 07:00-22:00, Fr 07:00-22:00, Sa 08:00-20:00, Su 08:00-20:00'}"
FR*SSD*PMAURINFORD011701,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:00-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINFORD138701,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-18:00, Tu 08:00-12:00, Tu 14:00-18:00, We 08:00-12:00, We 14:00-18:00, Th 08:00-12:00, Th 14:00-18:00, Fr 08:00-12:00, Fr 14:00-18:00, Sa 09:00-12:00'}"
FR*SSD*PMAURINFORD301001,driveco,plusieurs horaires pour une même station,"{'Mo 08:30-12:00, Mo 14:00-19:00, Tu 08:30-12:00, Tu 14:00-19:00, We 08:30-12:00, We 14:00-19:00, Th 08:30-12:00, Th 14:00-19:00, Fr 08:30-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00', '24/7'}"
FR*SSD*PMAURINFORD841001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:00, Mo 14:00-19:00, Tu 08:30-12:00, Tu 14:00-19:00, We 08:30-12:00, We 14:00-19:00, Th 08:30-12:00, Th 14:00-19:00, Fr 08:30-12:00, Fr 14:00-19:00, Sa 08:30-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINFORD134001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:00-12:00, Sa 14:00-19:00'}"
FR*G42*PJPVKIA831001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*G42*PJPVKIA831001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*E11*PLM344201,driveco,plusieurs horaires pour une même station,"{'Mo 07:00-20:00, Tu 07:00-20:00, We 07:00-20:00, Th 07:00-20:00, Fr 07:00-20:00, Sa 07:00-20:00', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*SSD*PCEETRUS596561,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 10:00-19:30, Tu 10:00-19:30, We 10:00-19:30, Th 10:00-19:30, Fr 10:00-19:30, Sa 10:00-19:30, Su 10:00-19:00'}"
FR*SSD*PCEETRUS596562,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:30-19:30, Tu 09:30-19:30, We 09:30-19:30, Th 09:30-19:30, Fr 09:30-19:30, Sa 09:30-19:30'}"
FR*SSD*PCEETRUS596563,driveco,plusieurs horaires pour une même station,"{'Mo 09:00-20:00, Tu 09:00-20:00, We 09:00-20:00, Th 09:00-20:00, Fr 09:00-20:00, Sa 09:00-20:00', '24/7'}"
FR*SSD*PASLAREAENGLOS593201,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 00:00-23:59, Tu 00:00-23:59, We 00:00-23:59, Th 00:00-23:59, Fr 00:00-23:59, Sa 00:00-23:59, Su 09:00-13:00'}"
FR*SSD*PGAMMVERTESTAIRES599401,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:00-12:15, Mo 14:00-19:00, Tu 09:00-12:15, Tu 14:00-19:00, We 09:00-12:15, We 14:00-19:00, Th 09:00-12:15, Th 14:00-19:00, Fr 09:00-12:15, Fr 14:00-19:00, Sa 09:00-12:15, Sa 14:00-19:00, Su 09:30-12:30'}"
FR*SSD*PGAMMVERTESTAIRES599401,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PGAMMVERTESTAIRES599401,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PAVENTIM598301,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PAVENTIM598301,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PIDEALJOB592701,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:00-12:00, Mo 14:00-18:00, Tu 09:00-12:00, Tu 14:00-18:00, We 09:00-12:00, We 14:00-18:00, Th 09:00-12:00, Th 14:00-18:00, Fr 09:00-12:00, Fr 14:00-18:00'}"
FR*SSD*PCORINASSETMANAGEMENT,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PCORINASSETMANAGEMENT,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PCORINASSETMANAGEMENT2,driveco,plusieurs horaires pour une même station,"{'Mo 07:30-20:00, Tu 07:00-20:00, We 07:30-20:00, Th 07:30-20:00, Fr 07:30-20:00, Sa 07:30-20:00', 'Mo 07:30-20:00, Tu 07:00-20:00, We 07:30-20:00, Th 07:30-20:00, Fr 07:30-20:00, Sa 07:30-20:00, Su 07:30-12:30'}"
FR*SSD*PCORINASSETMANAGEMENT2,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PCORINASSETMANAGEMENT2,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*E11*PLMVENISSIEUX695001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMGEN922301,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMBREST294901,driveco,plusieurs horaires pour une même station,"{'Mo 08:45-20:00, Tu 08:45-20:00, We 08:45-20:00, Th 08:45-20:00, Fr 08:45-20:00, Sa 08:45-20:00, Su 08:45-18:00', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMAJACCIO200901,driveco,plusieurs horaires pour une même station,"{'Mo 07:30-20:00, Tu 07:30-20:00, We 07:30-20:00, Th 07:30-20:00, Fr 07:30-20:00, Sa 07:30-20:00, Su 07:30-12:30', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-12:30'}"
FR*E11*PLMAJACCIO200901,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*E11*PLMAJACCIO200901,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*E11*PLMSTRASBOURG672001,driveco,plusieurs horaires pour une même station,"{'Mo 07:00-20:30, Tu 06:00-20:30, We 06:00-20:30, Th 06:00-20:30, Fr 06:00-20:30, Sa 06:00-20:30', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30'}"
FR*E11*PLMAVIGNON841301,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMLAVAL539401,driveco,plusieurs horaires pour une même station,"{'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-18:00', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMGRENOBLE381201,driveco,plusieurs horaires pour une même station,"{'Mo 08:30-20:00, Tu 08:30-20:00, We 08:30-20:00, Th 08:30-20:00, Fr 08:30-20:00, Sa 08:30-20:00, Su 08:30-13:00', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMALBI810001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLM783901,driveco,plusieurs horaires pour une même station,"{'Mo 07:00-20:00, Tu 07:00-20:00, We 07:00-20:00, Th 07:00-20:00, Fr 07:00-20:00, Sa 07:00-20:00, Su 07:00-20:00', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLM974381,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-12:30'}"
FR*E11*PLMBIGANOS333801,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMPUGETSURARGENS834801,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-13:30'}"
FR*E11*PLMTASSIN691601,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMHAGUENAU675001,driveco,plusieurs horaires pour une même station,"{'Mo 07:00-20:00, Tu 07:00-20:00, We 07:00-20:00, Th 07:00-20:00, Fr 07:00-20:00, Sa 07:00-20:00', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30'}"
FR*E11*PLMBORDEAUX33300P1,driveco,plusieurs horaires pour une même station,"{'Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-18:00', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMNIORT790001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMTOURCOING592121,driveco,plusieurs horaires pour une même station,"{'Mo 07:00-20:20, Tu 07:00-20:20, We 07:00-20:20, Th 07:00-20:20, Fr 07:00-20:20, Sa 07:00-20:20, Su 08:30-13:30', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*E11*PLMREAU775501,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30'}"
FR*SSD*PVULCAINVOLVO692001,driveco,plusieurs horaires pour une même station,"{'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:00-12:00, Sa 14:00-18:00', '24/7'}"
FR*SSD*POTERA800001,driveco,plusieurs horaires pour une même station,"{'Mo 09:00-20:00, Tu 09:00-20:00, We 09:00-20:00, Th 09:00-20:00, Fr 09:00-20:00, Sa 09:00-20:00, Su 09:00-12:30', '24/7'}"
FR*SSD*PPROMOD598471,driveco,plusieurs horaires pour une même station,"{'Mo 08:30-12:30, Mo 13:30-17:30, Tu 08:30-12:30, Tu 13:30-17:30, We 08:30-12:30, We 13:30-17:30, Th 08:30-12:30, Th 13:30-17:30, Fr 08:30-12:30, Fr 13:30-17:30', '24/7'}"
FR*SSD*PGEANTCASINO202501,driveco,plusieurs horaires pour une même station,"{'Mo 07:00-20:00, Tu 07:00-20:00, We 07:00-20:00, Th 07:00-20:00, Fr 07:00-20:00, Sa 07:00-20:00, Su 07:00-12:30', 'Mo 07:00-20:00, Tu 07:00-20:00, We 07:00-20:00, Th 07:00-20:00, Fr 07:00-20:00, Sa 07:00-20:00, Su 07:00-20:30'}"
FR*SSD*PCORINASSETMANAGEMENT3,driveco,plusieurs horaires pour une même station,"{'Mo 08:00-21:00, Tu 08:00-21:00, We 08:00-21:00, Th 08:00-21:00, Fr 08:00-21:00, Sa 08:00-21:00, Su 08:00-20:00', 'Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-12:30'}"
FR*SSD*PCORINASSETMANAGEMENT3,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PCORINASSETMANAGEMENT3,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PLECLERCOCEANE444001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:00-20:30, Tu 09:00-20:30, We 09:00-20:30, Th 09:00-20:30, Fr 09:00-20:30, Sa 09:00-20:30'}"
FR*SSD*PGENEVRAY382001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PGENEVRAY382001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*G41*PJLRGRIMBEZIERS345001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*G41*PJLRGRIMBEZIERS345001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PBTWIN590001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*PBTWIN590001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PMAURINRENAULT911001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:30, Mo 14:00-19:00, Tu 08:00-12:30, Tu 14:00-19:00, We 08:00-12:30, We 14:00-19:00, Th 08:00-12:30, Th 14:00-19:00, Fr 08:00-12:30, Fr 14:00-19:00, Sa 09:00-12:30, Sa 14:00-19:00'}"
FR*SSD*PVRTPCHAT263001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 07:00-18:00, Tu 07:00-18:00, We 07:00-18:00, Th 07:00-18:00, Fr 07:00-18:00'}"
FR*SSD*POCEANEVOLVO850001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
FR*SSD*POCEANEVOLVO850001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'false', 'true'}"
FR*SSD*PMAURINRENAULT945001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 13:30-19:00, Tu 08:00-12:00, Tu 13:30-19:00, We 08:00-12:00, We 13:30-19:00, Th 08:00-12:00, Th 13:30-19:00, Fr 08:00-12:00, Fr 13:30-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*E11*PLMHAUCONCOURT572801,driveco,plusieurs horaires pour une même station,"{'Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-20:00', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30'}"
FR*SSD*PPAVOLVO890001,driveco,plusieurs horaires pour une même station,"{'Mo 08:00-12:00, Mo 14:00-18:30, Tu 08:00-12:00, Tu 14:00-18:30, We 08:00-12:00, We 14:00-18:30, Th 08:00-12:00, Th 14:00-18:30, Fr 08:00-12:00, Fr 14:00-18:30, Sa 09:00-12:00, Sa 14:00-17:30', '24/7'}"
FR*SSD*PPAVOLVO890001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'false', 'true'}"
